recipe_utensil_id,recipe_id,utensil_id
5804,1105,5
5805,1105,6
5806,1106,1
5807,1106,2
5808,1106,3
5809,1106,4
5810,1106,5
5811,1106,6
5812,1108,1
5813,1108,2
5814,1108,3
5815,1108,4
5816,1108,5
5817,1108,6
5818,1109,1
5819,1109,2
5820,1109,3
5821,1109,4
5822,1109,5
5823,1109,6
5824,1111,1
5825,1111,2
5826,1111,3
5827,1111,4
5828,1111,5
5829,1111,6
5830,1112,1
5831,1112,2
5832,1112,3
5833,1112,4
5834,1112,5
5835,1112,6
5836,1113,1
5837,1113,2
5838,1113,3
5839,1113,4
5840,1113,5
5841,1113,6
5842,1114,1
5843,1114,2
5844,1114,3
5845,1114,4
5846,1114,5
5847,1114,6
5848,1115,1
5849,1115,2
5850,1115,3
5851,1115,4
5852,1115,5
5853,1115,6
5854,1116,1
5855,1116,2
5856,1116,3
5857,1116,4
5858,1116,5
5859,1116,6
5860,1117,1
5861,1117,2
5862,1117,3
5863,1117,4
5864,1117,5
5865,1117,6
5866,1120,1
5867,1120,2
5868,1120,3
5869,1120,4
5870,1120,5
5871,1120,6
5872,839,1
5873,839,2
5874,839,3
5875,839,4
5876,839,5
5877,839,6
5878,840,1
5879,840,2
5880,840,3
5881,840,4
5882,840,5
5883,840,6
5884,2958,1
5885,2958,2
5886,2958,3
5887,2958,4
5888,2958,5
5889,2958,6
5890,2997,1
5891,2997,2
5892,2997,3
5893,2997,4
5894,2997,5
5895,2997,6
5896,3088,1
5897,3088,2
5898,3088,3
5899,3088,4
5900,3088,5
5901,3088,6
5902,3089,1
5903,3089,2
5904,3089,3
5905,3089,4
5906,3089,5
5907,3089,6
5908,3090,1
5909,3090,2
5910,3090,3
5911,3090,4
5912,3090,5
5913,3090,6
5914,3091,1
5915,3091,2
5916,3091,3
5917,3091,4
5918,3091,5
5919,3091,6
5920,3092,1
5921,3092,2
5922,3092,3
5923,3092,4
5924,3092,5
5925,3092,6
5926,3093,1
5927,3093,2
5928,3093,3
5929,3093,4
5930,3093,5
5931,3093,6
5932,3295,1
5933,3295,2
5934,3295,3
5935,3295,4
5936,3295,5
5937,3295,6
5938,387,10
5939,387,11
5940,301,10
5941,301,11
5942,305,10
5943,305,11
5944,306,10
5945,306,11
5946,418,10
5947,418,11
5948,531,10
5949,531,11
5950,539,10
5951,539,11
5952,571,10
5953,571,11
5954,572,10
5955,572,11
5956,579,10
5957,579,11
5958,582,10
5959,582,11
5960,586,10
5961,586,11
5962,217,10
5963,217,11
5964,218,10
5965,218,11
5966,219,10
5967,219,11
5968,222,10
5969,222,11
5970,330,10
5971,330,11
5972,337,10
5973,337,11
5974,445,10
5975,445,11
5976,454,10
5977,454,11
5978,250,10
5979,250,11
5980,251,10
5981,251,11
5982,252,10
5983,252,11
5984,253,10
5985,253,11
5986,254,10
5987,254,11
5988,357,10
5989,357,11
5990,362,10
5991,362,11
5992,482,10
5993,482,11
5994,611,10
5995,611,11
5996,18,10
5997,18,11
5998,19,10
5999,19,11
6000,127,10
6001,127,11
6002,215,10
6003,215,11
6004,216,10
6005,216,11
6006,318,10
6007,318,11
6008,340,10
6009,340,11
6010,486,10
6011,486,11
6012,491,10
6013,491,11
6014,492,10
6015,492,11
6016,493,10
6017,493,11
6018,498,10
6019,498,11
6020,647,10
6021,647,11
6022,725,10
6023,725,11
6024,519,10
6025,519,11
6026,524,10
6027,524,11
6028,559,10
6029,559,11
6030,560,10
6031,560,11
6032,562,10
6033,562,11
6034,685,10
6035,685,11
6036,435,10
6037,435,11
6038,439,10
6039,439,11
6040,552,10
6041,552,11
6042,696,10
6043,696,11
6044,458,10
6045,458,11
6046,459,10
6047,459,11
6048,460,10
6049,460,11
6050,715,10
6051,715,11
6052,373,10
6053,373,11
6054,2965,10
6055,2965,11
6056,3264,10
6057,3264,11
6058,3081,10
6059,3081,11
6060,3263,10
6061,3263,11
6062,3245,10
6063,3245,11
6064,3265,10
6065,3265,11
6066,3278,10
6067,3278,11
6068,3208,10
6069,3208,11
6070,3277,10
6071,3277,11
6072,3364,10
6073,3364,11
6074,868,10
6075,868,11
6076,869,10
6077,869,11
6078,2986,10
6079,2986,11
6080,3274,10
6081,3274,11
6082,914,10
6083,914,11
6084,931,10
6085,931,11
6086,941,10
6087,941,11
6088,973,10
6089,973,11
6090,982,10
6091,982,11
6092,993,10
6093,993,11
6094,3284,10
6095,3284,11
6096,1010,10
6097,1010,11
6098,1012,10
6099,1012,11
6100,1015,10
6101,1015,11
6102,755,10
6103,755,11
6104,766,10
6105,766,11
6106,1034,10
6107,1034,11
6108,1039,10
6109,1039,11
6110,1047,10
6111,1047,11
6112,1060,10
6113,1060,11
6114,785,10
6115,785,11
6116,791,10
6117,791,11
6118,1080,10
6119,1080,11
6120,1083,10
6121,1083,11
6122,807,10
6123,807,11
6124,809,10
6125,809,11
6126,816,10
6127,816,11
6128,825,10
6129,825,11
6130,3000,10
6131,3000,11
6132,3095,10
6133,3095,11
6134,2960,10
6135,2960,11
6136,3096,10
6137,3096,11
6138,3286,10
6139,3286,11
6140,3289,10
6141,3289,11
6142,3297,10
6143,3297,11
6144,3298,10
6145,3298,11
6146,502,16
6147,502,17
6148,502,18
6149,502,19
6150,505,16
6151,505,17
6152,505,18
6153,505,19
6154,665,16
6155,665,17
6156,665,18
6157,665,19
6158,308,16
6159,308,17
6160,308,18
6161,308,19
6162,533,16
6163,533,17
6164,533,18
6165,533,19
6166,538,16
6167,538,17
6168,538,18
6169,538,19
6170,541,16
6171,541,17
6172,541,18
6173,541,19
6174,543,16
6175,543,17
6176,543,18
6177,543,19
6178,228,16
6179,228,17
6180,228,18
6181,228,19
6182,442,16
6183,442,17
6184,442,18
6185,442,19
6186,443,16
6187,443,17
6188,443,18
6189,443,19
6190,449,16
6191,449,17
6192,449,18
6193,449,19
6194,451,16
6195,451,17
6196,451,18
6197,451,19
6198,473,16
6199,473,17
6200,473,18
6201,473,19
6202,479,16
6203,479,17
6204,479,18
6205,479,19
6206,484,16
6207,484,17
6208,484,18
6209,484,19
6210,313,16
6211,313,17
6212,313,18
6213,313,19
6214,488,16
6215,488,17
6216,488,18
6217,488,19
6218,489,16
6219,489,17
6220,489,18
6221,489,19
6222,556,16
6223,556,17
6224,556,18
6225,556,19
6226,561,16
6227,561,17
6228,561,18
6229,561,19
6230,565,16
6231,565,17
6232,565,18
6233,565,19
6234,683,16
6235,683,17
6236,683,18
6237,683,19
6238,432,16
6239,432,17
6240,432,18
6241,432,19
6242,436,16
6243,436,17
6244,436,18
6245,436,19
6246,440,16
6247,440,17
6248,440,18
6249,440,19
6250,466,16
6251,466,17
6252,466,18
6253,466,19
6254,3246,16
6255,3246,17
6256,3246,18
6257,3246,19
6258,3163,16
6259,3163,17
6260,3163,18
6261,3163,19
6262,3367,16
6263,3367,17
6264,3367,18
6265,3367,19
6266,3363,16
6267,3363,17
6268,3363,18
6269,3363,19
6270,2979,16
6271,2979,17
6272,2979,18
6273,2979,19
6274,3214,16
6275,3214,17
6276,3214,18
6277,3214,19
6278,879,16
6279,879,17
6280,879,18
6281,879,19
6282,884,16
6283,884,17
6284,884,18
6285,884,19
6286,891,16
6287,891,17
6288,891,18
6289,891,19
6290,918,16
6291,918,17
6292,918,18
6293,918,19
6294,938,16
6295,938,17
6296,938,18
6297,938,19
6298,946,16
6299,946,17
6300,946,18
6301,946,19
6302,948,16
6303,948,17
6304,948,18
6305,948,19
6306,969,16
6307,969,17
6308,969,18
6309,969,19
6310,3084,16
6311,3084,17
6312,3084,18
6313,3084,19
6314,3086,16
6315,3086,17
6316,3086,18
6317,3086,19
6318,992,16
6319,992,17
6320,992,18
6321,992,19
6322,3083,16
6323,3083,17
6324,3083,18
6325,3083,19
6326,1002,16
6327,1002,17
6328,1002,18
6329,1002,19
6330,1014,16
6331,1014,17
6332,1014,18
6333,1014,19
6334,3085,16
6335,3085,17
6336,3085,18
6337,3085,19
6338,3087,16
6339,3087,17
6340,3087,18
6341,3087,19
6342,757,16
6343,757,17
6344,757,18
6345,757,19
6346,1036,16
6347,1036,17
6348,1036,18
6349,1036,19
6350,1037,16
6351,1037,17
6352,1037,18
6353,1037,19
6354,1038,16
6355,1038,17
6356,1038,18
6357,1038,19
6358,1049,16
6359,1049,17
6360,1049,18
6361,1049,19
6362,1070,16
6363,1070,17
6364,1070,18
6365,1070,19
6366,1075,16
6367,1075,17
6368,1075,18
6369,1075,19
6370,1076,16
6371,1076,17
6372,1076,18
6373,1076,19
6374,1077,16
6375,1077,17
6376,1077,18
6377,1077,19
6378,1078,16
6379,1078,17
6380,1078,18
6381,1078,19
6382,804,16
6383,804,17
6384,804,18
6385,804,19
6386,814,16
6387,814,17
6388,814,18
6389,814,19
6390,1085,16
6391,1085,17
6392,1085,18
6393,1085,19
6394,1093,16
6395,1093,17
6396,1093,18
6397,1093,19
6398,1098,16
6399,1098,17
6400,1098,18
6401,1098,19
6402,829,16
6403,829,17
6404,829,18
6405,829,19
6406,836,16
6407,836,17
6408,836,18
6409,836,19
6410,1104,16
6411,1104,17
6412,1104,18
6413,1104,19
6414,1119,16
6415,1119,17
6416,1119,18
6417,1119,19
6418,2969,16
6419,2969,17
6420,2969,18
6421,2969,19
6422,3008,16
6423,3008,17
6424,3008,18
6425,3008,19
